topic_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
0,-0.028332332,-0.058239527,0.015519901,0.020039093,0.048378926,-0.0028622034,-0.01716715,-0.007261256,0.020030588,-0.011226795,-0.036258165,-0.03822532,0.01980582,0.030401107,-0.0017302863,0.0019087087,0.066007085,0.040494222,-0.057203047,-0.01974908,0.017779656,0.02771826,0.031945653,0.0019315254,0.010060786,0.0022143815,-0.00587904,-0.036746953,0.008887735,-0.021170812,0.031280834,0.018596545,-0.019463576,0.0066707633,-0.024147589,0.044055328,-0.03279309,0.0055881757,-0.0067627802,-0.029525055,-0.013161329,-0.00170726,0.0052118655,0.02040182,0.041641116,0.011146028,-0.0014483894,-0.026663268,-0.0077024074,0.01033097,-0.050860304,-0.015250222,0.010592344,0.01664276,-0.010735559,0.029109057,0.023720289,0.0096982885,-0.00069949095,-0.020151379,-0.022800453,-0.07376722,-0.012866068,-0.011198989,-0.018176965,-0.009267285,0.01543407,0.016749237,-0.004959167,0.017133977,-0.020978305,0.03346183,-0.01565581,0.022852689,0.010265626,0.0503361,0.017407764,-0.019195383,0.03036547,-0.050221797,0.013298104,0.003366672,0.014360996,0.016727535,0.068398185,-0.0044611497,0.018447174,0.032645263,0.025626084,0.01544377,-0.017133508,-0.037121728,0.031217044,-0.012673702,0.026610902,0.01446337,0.003122907,-0.05125133,-0.0064537283,0.05813529,0.003518537,0.04324782,0.006921146,-0.02352673,0.005041295,-0.021942997,0.025206447,0.031699758,0.01865727,-0.03863405,0.014986156,0.016815258,0.021908117,0.0037665754,0.019086536,-0.002973262,-0.003133924,-0.008516354,0.020660045,0.026513737,-0.010942135,-0.004499134,0.016964665,0.0092259515,0.03361159,-0.00805543,-0.023140317,1.8669554e-33,0.0323466,0.028526267,0.020654486,0.018966338,0.023897134,-0.009392441,-0.0039129797,0.026502008,-0.026708696,0.005170448,-0.015317734,0.019986108,-0.03993416,0.05409862,0.027090935,0.00899769,-0.040503487,0.032191403,-0.03244404,-0.011213021,0.0256647,-0.028329201,-0.009046246,-0.027134633,0.014085019,0.0063178595,0.02562926,-0.016192367,-0.012154069,0.0036429334,-0.078285545,-0.0048217606,0.008328026,0.025388101,0.014474171,-0.018445713,-0.021447187,-0.050654307,0.0060067,-0.0050998675,-0.018817771,0.027186641,0.0015288575,-0.019934287,-0.05227943,-0.047275886,0.0038782537,0.0125446385,-0.031785764,-0.01576673,0.03197502,0.026653495,0.004728705,-0.030846344,-0.016724212,-0.012422509,0.013735675,0.017713107,0.017754203,0.030313399,0.012650704,0.024764486,-0.009245677,0.04999827,0.0061382153,0.031703837,-0.01174238,0.04872288,0.046862636,0.0023439273,-0.015432355,0.013562335,-0.00330251,-0.03500371,0.036284998,-0.00848029,0.025126308,-0.05119858,0.011274891,0.0058437623,-0.0074304068,-0.012350523,-0.014874848,-0.01684871,-0.025409646,-0.04338752,0.018208351,-0.05072186,-0.030463837,-0.019423408,-0.030111484,-0.034659635,-0.012556409,0.009992362,-0.0067336056,-1.8854845e-33,-0.0070470073,-0.0147996405,-0.0057095066,0.032587405,-0.014600614,-0.04357435,-0.0067104944,-0.0072540673,1.8549455e-05,-0.048468318,-0.041344542,-0.0244384,0.028172156,-0.0029354282,0.022112487,-0.009606033,-0.019693322,-0.0088231,-0.0057869637,0.021718075,0.028711675,0.04354128,-0.056642555,0.022290234,-0.018780839,0.03899815,-0.0063913264,0.023696372,0.004107506,-0.004369023,-0.024377754,-0.02135019,-0.0035458223,-0.026607163,-0.034323778,0.038071934,0.025888795,-0.0083973715,-0.035154004,0.04870182,0.035159376,-0.018978974,-0.053414367,0.010350503,-0.011067625,-0.0013213848,-0.05515655,0.01256381,0.0029636761,0.009098036,-0.015515509,0.029938014,-0.047202483,0.0013141606,-0.026592845,-0.051641505,-0.023049312,-0.011357968,0.02211413,0.003964078,-0.030491477,0.0039707585,-0.0007263445,-0.0012739453,0.0073572574,-0.015617846,-0.0047104233,-0.0006085127,-0.007642186,0.009195235,0.02037685,-0.020766193,-0.0011828748,-0.0068573547,0.034389082,0.00058309495,0.013374337,-0.033161137,-0.006067796,-0.019396124,0.006978905,-0.0024715438,0.034548752,0.056010846,0.033967905,0.058828052,0.009990089,0.04434543,0.009953895,0.022923863,-0.018279884,0.00022261497,-0.014987777,0.04525192,-0.03849052,-4.5792067e-08,-0.052258864,0.045036923,0.007929215,0.024443174,0.017942885,-0.018782098,-0.010717412,0.040965423,-0.014078494,-0.009973285,0.052732274,-0.015745055,-0.024790984,-0.035600543,0.009198304,0.048585743,0.0058025653,0.008983358,-0.022203498,-0.0057692,0.015313134,0.02268907,0.0038793327,-0.01121028,0.023760222,-0.03338912,-0.02442108,0.07321007,0.054050762,-0.0004613941,0.0034951095,-0.0020384148,0.017985508,-0.0048868293,0.004189607,0.04015578,0.005096184,-0.016496528,0.0039594127,-0.003946444,0.008594626,0.047024064,-0.027386079,0.016927987,0.0023989899,0.010123583,-0.029772364,-0.060607195,0.018563986,-0.023189716,-0.0029473433,-0.031331692,-0.008424001,0.067603216,0.048507992,0.022962399,0.003951861,-0.029497176,0.02810581,0.035137165,0.030019183,-0.0051039406,-0.03487978,-0.00056985585
1,-0.0023712837,-0.07699445,0.02393909,0.02743688,0.09996972,-0.0039126384,-0.031158183,-0.018466346,0.037202615,-0.038837794,-0.03261737,-0.057673667,0.025536586,0.0583371,-0.007150505,-0.0016575967,0.067400604,0.061221898,-0.08159706,-0.028452784,0.021097599,-0.0011086068,0.055555426,-0.021029396,0.031442016,0.027044147,-0.0070874956,-0.039508615,0.025583424,-0.042441793,0.028218549,0.017104836,-0.014282461,0.04045529,-0.029300058,0.06770775,-0.02635687,0.01769212,-0.008193933,-0.037538156,-0.019912288,0.0054665525,0.006991134,0.015953235,0.05100485,0.013775615,-0.012194083,-0.03309414,0.012536259,0.00671035,-0.061170805,-0.02228212,-0.019962735,0.021330481,-0.024629124,0.037610326,0.04374664,-0.012928537,0.009385054,-0.007893189,-0.01763611,-0.05799603,0.0028846432,-0.0020781276,0.0029000707,-0.020040806,0.030967508,-0.011737218,-0.0050277407,-0.0045025502,-0.02747279,0.037809994,-0.0021436387,0.024260215,0.00022051082,0.05833039,0.014662639,-0.045822963,0.031615324,-0.07937662,0.037571892,0.0007274055,0.0362571,0.008778409,0.099301286,0.0061625293,0.008364044,0.025052004,-0.008140739,0.022482678,-0.053482473,-0.05282838,0.037258968,-0.012313927,0.040159006,0.0090426495,0.0015247292,-0.067732796,-0.0145131,0.055155683,0.01065964,0.021604093,0.0059310654,-0.029429825,0.027806655,-0.016426617,0.049389157,0.033973336,0.017184464,-0.043813642,0.03590802,0.022941513,0.005425851,-0.0010914494,0.009973181,-0.013287174,0.0032521312,-0.013966241,0.026171558,0.0014293785,-0.00222355,-0.0010643159,-0.0157873,-0.011036194,0.035459697,-0.028195536,-0.013098814,1.4792007e-33,0.036365595,0.025249524,0.04113593,0.031656824,0.048786324,-0.00927963,-0.024383878,0.032418434,-0.047067188,0.00021584751,-0.0053138104,0.0012430873,-0.048347197,0.09060603,0.015586207,-0.0049132626,-0.05262776,0.021204544,-0.03518193,0.008141554,-0.020350171,-0.028989859,-0.007395272,-0.011555727,0.005109082,-0.00056782045,0.045900647,-0.046487868,-0.021536956,-0.001426091,-0.10188824,0.0005769778,0.024463933,0.02213921,0.020952709,-0.049663786,-0.015627768,-0.048172344,0.014656517,0.0033797354,-0.011532279,0.03608761,-0.020669254,-0.028551655,-0.06274438,-0.022659497,0.009729742,0.05252139,-0.056814324,-0.004417873,0.053706344,0.028497828,-0.007601173,-0.0489545,-0.020003421,-0.023701634,0.030101104,0.011073936,0.035465833,-0.0018271137,0.021603117,0.044492863,-0.011977502,0.07600202,0.0118772825,0.026998645,0.008433026,0.045043837,0.03301126,0.01986277,-0.030172946,0.03451826,-0.007331012,-0.041726273,0.03038866,-0.0008606174,0.024873521,-0.049906567,0.028516388,0.029234895,-0.008201522,-0.021608988,0.003553361,-0.04882964,-0.04317985,-0.032125477,0.03692322,-0.0790645,-0.02244503,-0.029484054,-0.016074963,-0.033654857,-0.017554019,-0.0154985655,0.0023878387,-8.644488e-34,0.020869212,0.012887097,-0.010408559,0.02039733,-0.021834176,-0.04187022,0.010584065,0.0076797414,0.00572092,-0.060079094,-0.027179966,-0.016799321,0.00033195398,-0.018356929,0.010248559,-0.009008098,-0.009745853,0.00312674,-0.03838568,0.023048002,0.02900946,0.045867015,-0.051531475,0.021227712,-0.048499152,0.06737817,-0.01433885,0.01988789,-0.013239201,-0.020761475,-0.005552457,-0.018828299,0.014608027,-0.04573282,-0.04485014,0.03771806,0.03915686,-0.032081567,-0.04110086,0.07689049,0.04461007,-0.020488659,-0.061412197,0.01596009,-0.035142228,-0.030145187,-0.05677939,0.0042817243,0.003033425,0.04462101,-0.032100953,0.027229529,-0.07361448,0.0043498757,-0.029346485,-0.06767535,-0.0542182,0.0032452506,0.04972371,-0.0003456732,-0.02654044,-0.008119596,-0.017772121,-0.017031923,0.016278196,-0.023805121,-0.020159518,-0.017896175,-0.0058056577,0.020138811,0.031734396,-0.032864597,0.003962149,0.0024138151,0.038038295,0.0117898,0.03367427,-0.005683215,0.010369465,-0.034536317,0.010205403,-0.03807794,0.030816065,0.077880174,0.060138404,0.08929925,0.009171447,0.033042617,0.029037636,0.028359085,-0.034052465,0.0016643972,0.0038375412,0.054074038,-0.016906265,-4.2727848e-08,-0.066028446,0.035056736,-0.013855045,0.008330855,0.004921309,-0.030498816,-0.012439486,0.06683058,-0.0047550425,-0.019460965,0.047559507,-0.016977875,-0.02641682,-0.041632194,0.0049348474,0.0504222,0.01171188,0.028460087,-0.008902485,0.0031725538,0.009462536,0.02161076,0.013777919,-0.00933118,0.006265479,-0.022315959,-0.020372193,0.073540725,0.06278186,-0.027117204,0.017051116,0.0152262505,0.021185411,-0.021509666,0.00603794,0.03636749,0.0111597935,-0.0051949425,-0.014803525,-0.012696597,0.021541571,0.04136378,-0.015755123,0.02263348,0.008298,0.026622273,0.0029870595,-0.066819705,0.011488121,-0.016019102,-0.019708954,-0.036893852,-0.008961834,0.09501892,0.036170818,-0.011922873,0.027784843,0.0035948185,0.04881476,0.05863053,0.024262317,0.0061379937,-0.033743046,-0.013528712
2,-0.058054578,-0.08979379,0.008318449,0.04376422,0.058257423,0.022520283,0.01284538,0.0117832525,-0.0022770606,-0.059621617,-0.044446692,-0.019397318,0.04254367,0.0381273,0.0098274555,0.011319781,0.10998962,0.017614715,-0.06318003,-0.054375175,0.015097318,0.033183772,0.03815989,-0.021802476,-0.005149794,-0.0046000304,-0.0027796128,-0.029159304,0.011738111,-0.0064252177,0.04213174,0.061142188,-0.01637878,0.004558788,-0.04800828,0.0216881,-0.059667297,-0.010413521,-0.022312624,-0.027926994,-5.7521152e-05,0.0024092994,-0.019325431,0.05640533,0.0020680192,-0.010842648,-0.008500642,-0.015328267,-0.004574784,0.0683764,-0.04859656,-8.878587e-05,0.00029137544,0.035034616,-0.02417648,0.025851185,-0.007947571,0.027007451,-0.008108192,-0.024583543,-0.03797078,-0.11716512,0.00098125,-0.037924666,-0.011778596,-0.047437444,-0.012295143,0.021121997,-0.0353755,0.03164401,-0.009838136,0.04473824,-0.030229634,0.04065684,0.019378072,0.049638472,0.0011767449,-0.05937123,0.0024101892,-0.026852679,-0.019990724,0.0010837053,0.008071055,-0.022553016,0.08864215,-0.017064365,0.0404915,-0.012274233,-0.007312447,0.02698296,-0.031045053,-0.01796516,0.041990116,-0.01847695,0.024906814,0.03850093,0.0021308362,-0.044980157,-0.013261204,0.047720324,-0.0041773855,0.09195559,-0.005423819,-0.02785247,-0.0013940759,-0.030204816,-0.0012039797,0.08487187,0.029696498,-0.03738915,-0.01909831,0.05108764,0.03137694,-0.028939547,0.011486108,-0.018070882,0.028503742,-0.017229922,0.04651963,0.03986537,0.0056301868,0.022585785,0.023431,-0.019392401,-0.0022413735,0.017599601,-0.01583491,2.04156e-33,0.030053914,0.021541992,0.013370205,0.013899814,0.005376131,-0.016010415,-0.021130435,0.05501483,-0.052465156,-0.014086399,0.0068092486,0.056029912,-0.036154617,0.09179597,0.032810915,0.0009381839,-0.04845864,0.03493183,-0.01390257,-0.067398995,0.009587243,-0.0027791725,-0.021744398,-0.0058239796,0.012505082,-0.007326071,0.045055106,-0.012598175,0.008078776,-0.0069357203,-0.08022878,-0.031016717,0.021212526,0.0041148416,-0.008072832,-0.01850372,-0.02649327,-0.053962946,0.025923891,-0.03450091,-0.016350169,0.015699832,-0.011513498,-0.01561093,-0.090932764,-0.049835213,-0.011187234,0.011100555,-0.02219362,-0.008769754,0.055659197,-0.0033608018,0.031056754,0.02110812,-0.045086823,-0.032245006,-0.0024099215,-0.0033061474,0.020031797,-0.0029824232,0.028560277,0.02697227,0.029539969,0.01994079,-0.009522806,0.017040946,0.03898541,0.050627805,0.037012156,0.0121868355,-0.0030140816,0.052124903,0.018519333,-0.051190387,0.037848663,0.012509822,0.013188023,-0.058311068,0.028574908,-0.013930815,0.008241988,-0.029206613,0.0057870504,-0.0361516,-0.04136776,-0.021128463,0.03255003,-0.07432803,-0.03436656,-0.035119057,-0.023891168,0.013139943,-0.02331463,0.03369325,0.0074827727,-1.6049359e-33,-0.009010658,-0.018508464,0.028406022,0.029663894,0.016418098,-0.049030982,-0.036660146,0.0037032426,-0.007787721,-0.048538342,-0.047173902,-0.048275866,0.047503654,-0.013461182,0.04709737,0.033006698,-0.02605031,0.024705032,-0.02942116,0.018584223,0.028267363,0.03980159,-0.08946263,0.024145631,-0.03203727,0.02380634,0.017240189,0.029472342,0.009559086,-0.028999645,-0.0038721822,-0.035803363,0.0041677216,-0.06614893,-0.042134956,0.04314696,0.01937257,-0.014162922,-0.050107732,0.081006065,0.043791007,-0.011190421,-0.062268056,0.01928557,-0.020398969,0.0029438287,-0.07015944,0.013451348,0.022131594,-0.00035955763,-0.009083552,0.056608256,-0.0425754,0.02112529,-0.043393545,-0.043379597,-0.019457102,-0.011749953,0.046377108,0.015393863,-0.009714729,-0.009820714,0.033809714,-0.053629257,0.0017058173,-0.05790238,0.03180369,-0.019036913,-0.029329408,0.015847376,0.02481283,-0.0027260804,0.0025140466,-0.017913967,0.005011518,-0.023128357,0.05217767,-0.0257263,-0.0015378273,-0.033255935,0.0045866314,0.038691048,0.026722556,0.015320635,0.064591624,0.040628683,0.04154481,0.07305242,-0.013843487,0.009667216,-0.0070653046,-0.024978383,-0.023543881,0.04939713,-0.04202024,-4.4531316e-08,-0.06711413,0.027599193,-0.022396196,0.082266234,0.016631642,-0.010011536,-0.0116067035,0.08419148,-0.0022363835,-0.010315641,0.0520612,-0.014419389,-0.05075257,-0.030615067,0.031987585,0.047584556,0.022462253,-0.008505529,-0.009186165,-0.002765273,0.02141634,0.050102416,0.03646091,-0.00667658,0.026228307,0.0062060263,0.02195079,0.09033801,0.08635995,0.008383082,-0.010520579,0.0054571917,0.0073872427,-0.04846627,-0.022910597,0.0333445,0.0015276003,-0.04355915,-0.032531485,-0.022073742,0.035337247,0.031327143,-0.028612547,0.03342902,0.005341267,0.009836221,-0.018515475,-0.059282005,0.040183328,0.008307641,-0.012123382,-0.07126473,0.03216626,0.035268947,0.06323493,-0.003086109,-0.019860437,0.009384334,0.07652127,0.02465224,0.048071478,-0.02218027,-0.045189545,0.054772176
3,-0.039247286,-0.062227778,0.035647668,-0.007029997,-0.0062358924,-0.014284603,0.007068566,-0.012302121,0.010879032,0.03593857,0.014152573,-0.03952335,-0.02306605,0.05495963,0.0022832742,0.0013876101,0.067021646,0.06233646,-0.041101206,0.06376332,0.039726514,0.022689983,0.06709194,0.0016392433,-0.028236197,0.0033400762,-0.00022175412,-0.05799057,-0.010340597,-0.044048276,-0.011241717,-0.03038502,-0.0339661,-0.049455557,-0.05354576,0.04379335,0.008630175,-0.0064443173,-0.0471115,-0.033489503,-0.018039515,0.0067381826,0.03734679,0.0119276205,0.060606,0.09296898,0.029774534,-0.037437618,0.03197144,0.019781856,-0.022019355,-0.031590905,0.083145045,-0.004308536,0.020934358,0.04200841,0.019501941,-0.019010318,0.034827325,-0.007164538,0.034815878,-0.03204648,0.011878239,-0.012246653,-0.052577898,-0.039504416,0.031425633,-0.015244646,-0.011156808,-0.0038795609,-0.031381905,-0.009915115,-3.1487543e-05,-0.001888501,0.029068176,-0.0055926847,-0.0045378245,0.003403398,0.0037086068,-0.004084466,0.012230823,-0.022817973,-0.011373698,0.031969775,0.00312995,0.005377614,0.00067861605,0.07538089,0.021800961,0.0026186653,-0.0068752957,0.001078752,-0.030047813,-0.05121905,-0.0034177129,-0.034052677,-0.0057309167,-0.044864073,-0.046974942,0.026040627,-0.015309566,0.006267006,0.011122697,0.024283862,0.006690683,-0.031841535,-0.0051497594,-0.02282889,0.023019614,0.013275482,0.029418625,-0.05823631,-0.0005321088,0.049049914,0.0108298175,-0.022021463,-0.044219818,-0.008984456,0.03887286,0.023417808,-0.015644811,-0.036338367,0.005846547,0.029782113,0.046920534,-0.025749646,-0.030353121,7.5838956e-34,0.02791866,0.030152665,0.053429924,-0.0153080635,-0.0022217354,-0.031844344,0.001582083,0.0154374195,-0.02396655,0.016439322,0.0020134456,-0.004425866,-0.023066888,0.086934924,0.022488318,-0.007936694,-0.006652891,0.014661316,-0.02991093,0.046296198,0.037041046,-0.020660294,-0.022916142,-0.025700703,0.0026434564,0.01725351,-0.0044024466,0.033240337,0.036459263,-0.010744929,-0.06108559,0.004281126,-0.014177309,0.018778753,-0.001254377,-0.0020640616,-0.009160503,-0.057373617,-0.018821485,-0.0024558778,0.014680676,0.02358192,0.0136308065,-0.028290957,-0.05034147,-0.047144156,0.055381794,0.046101257,-0.055313423,-0.021163039,-0.0031682597,0.032340452,0.007319505,-0.051291507,-0.029546512,-0.04610387,-0.008189337,0.025663279,-0.010435112,0.0421585,-0.010568502,0.016337274,-0.009355803,0.034450863,0.0005486316,0.028522328,0.0009005154,0.07965718,0.066024244,0.002646298,-0.03511248,-0.0052850414,0.0043821763,-0.022516556,0.04582619,0.02120882,0.029208928,-0.06339948,0.0032861095,0.022179177,-0.028581895,0.031297266,0.008462663,0.016407322,-0.004419254,-0.061792515,0.020291202,-0.03293892,-0.04736641,-0.010078707,-0.0529263,-0.06488835,-0.05141303,0.03350206,-0.013084071,-1.25867435e-33,0.04299702,0.00924937,0.0129035255,0.036485653,-0.009842776,-0.043981127,0.010082028,-0.032551743,-0.0053549367,-0.057329483,-0.038481586,-0.02313743,0.012169883,0.022232773,0.036654405,0.037132353,-0.05018861,-0.011448138,0.0018607493,-0.017621724,0.043292254,0.05414732,0.014503465,0.00863262,-0.049724817,0.03249825,-0.0009517884,0.008385231,-0.018428124,0.023427159,-0.03282632,-0.03997568,0.029980702,0.005116923,-0.01902748,0.02729601,-0.027163051,0.039415676,0.054260593,0.020235822,0.039161235,-0.019515619,-0.02109027,0.03598502,0.02418735,-0.011834138,-0.0658575,0.011244838,-0.032890283,0.024562959,-0.053937003,0.0600084,-0.04996997,-0.07544699,-0.009635621,-0.041132722,-0.02749984,-0.011656464,0.0605411,-0.014075817,-0.031189162,0.016433252,-0.010967229,0.055942297,0.013547134,0.055411283,0.009624343,-0.0069918204,0.007715322,0.013806545,0.01324104,0.019956812,0.07426544,-0.015592434,0.056503717,-0.0076327934,0.012634267,-0.044871707,0.021601966,-0.008610814,0.016444942,-0.025534287,0.042642705,0.06803697,0.0038430048,0.091739655,-0.035718244,0.037898622,-0.01451428,0.035196345,0.0024609359,0.027499039,0.027545715,0.03706905,-0.016100101,-4.3170743e-08,-0.046364907,0.057104748,0.05627611,-0.00993884,-0.013968487,0.057506874,0.0020195316,-0.02047662,-0.019644072,-0.030989273,0.021859845,-0.044374086,0.0320136,-0.01199437,-0.00028687302,0.05823424,0.0075693643,-0.0017322784,-0.026578149,0.012285573,0.015277693,-0.02656044,0.03231259,-0.01762474,0.018240279,-0.054148495,-0.08478917,0.050259743,0.02783725,-0.006108445,0.030387044,-0.040095594,0.021615282,0.02299287,-0.005939112,0.007131563,-0.03336856,-0.020653885,-0.0025493572,0.011729839,-0.007264688,0.06888103,-0.03537804,0.0039354004,-0.00037068326,0.009349414,-0.018965611,-0.103751905,-0.0032258015,-0.0035803712,-0.0028163015,-0.006203693,0.0007370823,0.07219383,0.060886547,0.045188233,0.0015273129,-0.03672467,0.0099140955,0.06225156,-0.009829063,-0.022618838,-0.06165887,-0.0016915571
4,-0.011257757,-0.06981153,0.02397961,-0.0050995173,0.040377304,-0.03447066,-0.033237223,-0.019562218,0.012044366,-0.053834572,-0.050072055,-0.047977056,0.005009291,0.07667562,-0.06067629,-0.018571915,-0.0004570698,0.04383027,-0.07699955,-0.0028900516,-0.004510077,0.03248835,0.019188773,0.0054296516,0.047037214,-0.006554734,0.015660893,-0.044851225,-0.0018136158,-0.0041449335,0.048029345,-0.005318126,-0.029758438,0.004924753,-0.023277447,0.009759929,-0.029827917,0.054126848,-0.027563138,-0.015179972,0.0075807734,0.012020208,-0.0068440624,0.032291077,0.056715783,0.018045032,-0.020762863,-0.05451098,0.026757227,0.019920638,-0.03573351,-0.020875191,-0.047802716,0.06855809,-0.01034726,0.03796998,0.015933959,-0.03609475,-0.02631531,-0.004356276,-0.010090841,-0.060711235,0.013851255,0.010450031,0.022992754,-0.0009834362,0.014597021,-0.014799681,-0.034256134,0.0070813918,-0.026077216,0.03831946,-0.0045573595,0.048474144,-0.019366791,0.024314925,0.04631519,0.021580197,0.056145567,-0.049466386,0.022188114,0.044495974,0.040254217,-0.0076403283,0.0886192,0.017738348,-0.009657417,0.044164423,-0.04247871,0.021665625,0.0020345172,-0.010467873,-0.028615938,-0.0017887083,0.01797453,0.00070158206,0.009154707,-0.047506284,0.013437645,0.048244778,-0.019155703,-0.0138082905,0.020606445,-0.0017939595,0.040776275,-0.04898938,0.055164564,0.012890555,0.041675672,-0.015324368,0.053171467,0.031341054,0.029692898,-0.00086928386,0.03646325,-0.018266715,-0.01918758,0.009310941,0.06029744,0.026255175,-0.047496106,-0.021809243,-0.03208738,0.0018710201,0.041824937,0.004169423,-0.07264782,2.1300044e-33,0.019962087,0.011339727,0.05941103,0.015331197,0.01285639,-0.012759733,-0.046865392,-0.019626167,-0.01692826,0.019283274,-0.034670178,0.026823625,-0.024718085,0.07438395,0.0033822425,0.01798646,-0.033499558,0.04735829,-0.03732631,-0.012283061,0.0011806596,-0.03600919,-0.032666463,-0.014431999,-0.01775638,0.004004725,-0.010689554,-0.013004806,0.0004964138,0.011236937,-0.12919463,0.0155662745,0.037281886,0.008713684,0.010884701,-0.027195862,0.007388504,-0.028762044,0.0014490318,0.023816379,0.03438049,0.03702281,0.0013491111,-0.015138504,-0.0339438,-0.021134043,0.020611554,0.024168149,-0.05440879,-0.03794966,0.029053738,-0.0041899974,0.0009844912,-0.051988896,-0.036644608,0.0013608141,-0.006876526,0.009619378,0.030753976,0.0077037164,0.043630306,0.018098883,-0.018117579,0.053293314,-0.008960429,0.0035919037,-0.02465791,0.021282723,0.013656563,0.034409445,-0.036919262,0.057582404,-0.0036267478,-0.04456572,0.030515363,0.0121428585,0.027629023,-0.0022048422,-0.015926613,0.009255346,-0.03205733,0.02525791,-0.04868163,-0.015616232,-0.021231903,-0.017678505,0.03211527,-0.022677952,-0.060910273,-0.029843519,-0.039859295,-0.003172248,0.0049238126,0.0047928817,-0.0067130015,-2.0294162e-33,-0.007170904,0.055561032,-0.00037929416,0.011756215,0.0045415997,-0.026485803,0.0040805326,0.031658936,0.03079246,-0.05866399,0.027316548,-0.014765479,-0.003091852,-0.034369316,0.0043001743,-0.014979747,-0.06640237,0.0038723333,-0.016509792,0.018183416,0.034455113,0.06425769,-0.049847607,0.04170847,-0.073842995,0.061597273,-0.016949767,0.009305059,-0.0046597887,-0.024528539,-0.035809033,-0.015709486,-0.01354769,-0.036719467,-0.04612756,0.06085502,0.01787996,-0.05076008,-0.012133214,0.03142517,0.027767578,-0.00455283,-0.0788318,0.019325454,-0.011498325,-0.029256502,0.017738037,0.005862932,0.029663896,0.04783317,-0.042544987,0.023233967,-0.068287686,0.029642254,-0.038480595,-0.06094682,-0.049597416,-0.03273433,0.024806127,0.0025771512,-0.058387768,-0.022071706,-0.035471123,0.0027809336,-0.009971979,0.034378294,0.027199527,0.0017344976,-0.015685732,0.06160981,-0.023866361,-0.0054284134,0.0133054005,0.0051718648,0.04688156,-0.0262816,0.01921376,-0.030725256,-0.019566327,-0.0047972533,0.035158448,-0.07149159,0.016498767,0.07474581,0.06415722,0.0646096,0.02254876,-0.011439662,0.01903828,0.005481437,-0.0065640802,0.007519079,-0.009745874,0.010261402,-0.04696757,-4.4533184e-08,-0.043276634,0.021811882,0.0022804646,-0.025720349,0.00025367553,-0.04771359,-0.017934129,0.075364746,-0.0043947604,0.008481383,0.04837932,-0.0374822,-0.051810663,-0.06683753,0.006744068,0.066884354,0.0077490876,0.06942981,-0.0021111083,-0.0064994767,-0.0255746,0.0025224336,0.035595663,-0.030991217,0.050366268,-0.034785595,-0.026837619,0.051791545,0.023215897,-0.01878439,0.017218718,0.0067836833,0.04494838,0.029321983,-0.01586572,0.031648453,0.030687878,0.0030377216,-0.028523134,0.0113088405,0.01176051,0.039285827,-0.016657652,-0.00462072,-0.00151444,0.014906656,0.04584943,-0.0068679475,0.032150496,-0.013104521,0.016189583,-0.009612029,0.027967,0.05947799,0.04079121,0.029500715,0.027193487,0.0010007536,0.038424406,0.052595656,0.01681212,0.0015983799,-0.042721238,-0.026349505
